Date;Humidity;WindSpd;WindSpdMin;WindSpdMax;WindDir;AirTem;AirPres Vaisala;Okres
2018-01-14 06:00;93;6.33;5.10;7.97;154.2;-5.43;1036.09;I kw. 
2018-01-14 07:00;93;5.38;3.84;6.99;133.8;-5.60;1036.39;I kw. 
2018-01-14 08:00;93;4.49;3.21;6.52;143.0;-5.50;1036.69;I kw. 
2018-01-14 09:00;92;5.15;2.86;6.84;132.7;-5.27;1036.65;I kw. 
2018-01-14 10:00;89;6.56;4.44;8.84;128.9;-4.90;1036.14;I kw. 
2018-01-14 11:00;85;6.09;4.24;7.63;158.7;-4.43;1035.87;I kw. 
2018-01-14 12:00;83;6.04;3.81;7.88;162.0;-4.29;1035.24;I kw. 
2018-01-14 13:00;83;5.78;3.68;7.65;166.9;-4.20;1034.52;I kw. 
2018-01-14 14:00;84;5.99;3.94;8.35;126.3;-4.25;1034.14;I kw. 
2018-01-14 15:00;83;5.17;3.23;9.15;157.4;-4.20;1034.04;I kw. 
2018-01-14 16:00;81;6.29;3.72;8.83;162.5;-4.14;1033.71;I kw. 
2018-01-14 17:00;79;5.77;4.12;8.00;151.7;-3.94;1033.46;I kw. 
2018-01-14 18:00;79;5.25;2.98;8.28;153.4;-3.82;1033.04;I kw. 
2018-01-14 19:00;79;7.19;4.62;10.53;169.1;-3.81;1032.71;I kw. 
2018-01-14 20:00;79;6.24;3.44;8.92;168.3;-4.10;1032.62;I kw. 
2018-01-14 21:00;79;7.58;5.81;9.54;155.6;-4.06;1032.23;I kw. 
2018-01-14 22:00;78;6.21;3.47;8.37;167.9;-4.30;1031.94;I kw. 
2018-01-14 23:00;79;7.31;4.83;10.72;166.2;-4.30;1031.08;I kw. 
2018-01-15 00:00;79;6.58;3.77;9.23;168.8;-4.61;1030.88;I kw. 
2018-01-15 01:00;78;6.64;3.32;9.18;169.4;-4.42;1030.49;I kw. 
2018-01-15 02:00;80;5.87;3.13;9.29;170.0;-4.40;1029.93;I kw. 
2018-01-15 03:00;80;7.84;4.81;10.48;175.0;-4.15;1029.12;I kw. 
2018-01-15 04:00;79;8.29;4.59;10.37;164.2;-4.10;1028.21;I kw. 
2018-01-15 05:00;79;9.01;4.86;12.76;165.0;-4.14;1027.55;I kw. 
2018-01-15 06:00;80;7.91;5.70;10.06;164.7;-4.20;1026.91;I kw. 
2018-01-15 07:00;80;8.62;5.96;11.66;159.8;-4.39;1026.52;I kw. 
2018-01-15 08:00;80;9.82;5.24;12.27;168.7;-4.50;1025.93;I kw. 
2018-01-15 09:00;81;9.89;6.03;12.93;169.6;-4.30;1025.04;I kw. 
2018-01-15 10:00;78;10.76;7.59;13.03;164.1;-3.80;1023.75;I kw. 
2018-01-15 11:00;76;10.17;7.48;13.71;167.4;-3.40;1022.41;I kw. 
2018-01-15 12:00;75;10.20;5.64;13.40;164.5;-3.10;1020.95;I kw. 
2018-01-15 13:00;74;9.47;7.29;12.19;156.1;-2.70;1019.28;I kw. 
2018-01-15 14:00;74;9.32;6.21;11.85;157.0;-2.79;1018.04;I kw. 
2018-01-15 15:00;76;10.20;7.84;13.48;154.0;-2.93;1017.06;I kw. 
2018-01-15 16:00;77;8.73;6.56;11.90;149.9;-3.51;1016.22;I kw. 
2018-01-15 17:00;78;9.94;7.34;12.94;156.3;-3.60;1014.69;I kw. 
2018-01-15 18:00;79;13.53;10.38;16.45;160.2;-3.10;1012.79;I kw. 
2018-01-15 19:00;78;10.12;6.22;14.05;160.8;-3.10;1011.66;I kw. 
2018-01-15 20:00;79;11.44;7.67;15.62;165.2;-2.90;1010.74;I kw. 
2018-01-15 21:00;79;11.23;7.63;14.89;163.5;-2.82;1009.45;I kw. 
2018-01-15 22:00;81;11.44;8.37;14.40;160.5;-2.70;1007.95;I kw. 
2018-01-15 23:00;81;13.33;10.29;17.79;163.1;-2.29;1005.81;I kw. 
2018-01-16 00:00;81;13.70;10.09;17.97;161.1;-2.28;1003.74;I kw. 
2018-01-16 01:00;81;13.75;9.86;17.55;164.1;-2.12;1002.50;I kw. 
2018-01-16 02:00;80;12.25;8.64;16.40;158.3;-2.17;1001.42;I kw. 
2018-01-16 03:00;81;13.33;9.63;16.89;157.9;-2.30;999.73;I kw. 
2018-01-16 04:00;81;12.47;9.15;18.15;158.1;-2.11;998.28;I kw. 
2018-01-16 05:00;80;11.68;8.73;16.10;158.1;-1.92;996.53;I kw. 
2018-01-16 06:00;80;13.08;8.34;17.11;160.3;-1.49;995.50;I kw. 
2018-01-16 07:00;80;11.79;8.65;16.48;161.8;-1.50;994.74;I kw. 
2018-01-16 08:00;84;13.11;10.16;17.97;161.6;-1.80;994.15;I kw. 
2018-01-16 09:00;92;12.39;8.67;16.48;162.8;-2.02;993.54;I kw. 
2018-01-16 10:00;93;12.51;9.68;17.01;166.3;-1.73;992.80;I kw. 
2018-01-16 11:00;94;12.05;8.14;15.61;163.4;-1.39;991.97;I kw. 
2018-01-16 12:00;87;11.64;7.32;14.55;166.5;-0.58;991.14;I kw. 
2018-01-16 13:00;89;10.14;7.42;14.11;167.5;-0.70;990.55;I kw. 
2018-01-16 14:00;89;11.00;7.23;12.84;168.8;-1.02;990.16;I kw. 
2018-01-16 15:00;91;10.04;7.14;12.58;162.6;-0.94;989.70;I kw. 
2018-01-16 16:00;88;9.02;5.53;12.02;162.3;-0.60;989.43;I kw. 
2018-01-16 17:00;89;9.30;6.58;12.59;167.6;-0.43;988.73;I kw. 
2018-01-16 18:00;91;10.13;6.45;13.19;169.3;-0.41;988.31;I kw. 
2018-01-16 19:00;92;9.23;5.58;11.49;166.5;-0.20;988.17;I kw. 
2018-01-16 20:00;96;7.14;4.72;10.10;171.7;-0.54;987.62;I kw. 
2018-01-16 21:00;95;5.77;3.95;9.35;179.7;-0.30;987.29;I kw. 
2018-01-16 22:00;94;4.23;2.47;6.19;177.4;-0.16;986.95;I kw. 
2018-01-16 23:00;95;4.61;2.93;5.98;163.6;-0.50;986.82;I kw. 
2018-01-17 00:00;96;3.22;2.13;4.57;173.5;-0.30;986.59;I kw. 
2018-01-17 01:00;97;4.97;3.43;6.55;200.4;0.70;986.28;I kw. 
2018-01-17 02:00;97;5.77;3.92;8.12;202.2;1.19;986.15;I kw. 
2018-01-17 03:00;98;5.65;4.12;7.80;220.5;1.30;985.96;I kw. 
2018-01-17 04:00;99;5.36;3.79;6.97;207.7;1.30;985.99;I kw. 
2018-01-17 05:00;100;6.15;4.85;8.11;227.0;1.51;986.34;I kw. 
2018-01-17 06:00;100;6.76;4.83;8.30;227.8;1.90;986.51;I kw. 
2018-01-17 07:00;97;9.27;5.93;12.13;257.6;2.69;987.07;I kw. 
2018-01-17 08:00;100;7.40;2.35;10.31;241.5;1.65;987.86;I kw. 
2018-01-17 09:00;100;7.36;4.60;9.49;231.1;1.26;988.34;I kw. 
2018-01-17 10:00;100;7.40;5.23;9.81;224.4;1.38;988.91;I kw. 
2018-01-17 11:00;100;7.98;5.00;10.86;231.0;1.40;989.22;I kw. 
2018-01-17 12:00;100;6.68;4.25;9.50;246.1;1.14;989.51;I kw. 
2018-01-17 13:00;100;6.96;5.03;9.94;231.9;1.30;989.89;I kw. 
2018-01-17 14:00;100;9.07;5.38;11.62;244.9;1.49;990.61;I kw. 
2018-01-17 15:00;100;;;;;0.70;991.20;I kw. 
2018-01-17 16:00;100;7.94;4.54;11.18;244.4;0.80;991.72;I kw. 
2018-01-17 17:00;100;7.70;5.29;9.58;224.9;1.16;992.15;I kw. 
2018-01-17 18:00;100;6.22;3.73;10.35;227.9;0.80;992.50;I kw. 
2018-01-17 19:00;100;7.79;5.76;10.39;234.5;1.10;993.19;I kw. 
2018-01-17 20:00;100;6.62;4.17;8.57;226.1;0.90;993.68;I kw. 
2018-01-17 21:00;100;6.94;4.81;9.49;219.9;0.80;994.21;I kw. 
2018-01-17 22:00;100;7.80;5.59;9.73;224.8;1.10;994.59;I kw. 
2018-01-17 23:00;100;7.85;5.86;9.61;222.7;1.20;995.05;I kw. 
2018-01-18 00:00;100;6.41;3.74;8.46;230.8;1.30;995.76;I kw. 
2018-01-18 01:00;100;7.75;5.57;10.57;231.3;1.12;995.98;I kw. 
2018-01-18 02:00;100;8.03;5.80;10.07;221.8;1.20;996.32;I kw. 
2018-01-18 03:00;100;7.86;5.33;9.85;229.9;1.19;996.62;I kw. 
2018-01-18 04:00;100;6.33;4.96;7.89;219.9;0.76;996.74;I kw. 
2018-01-18 05:00;100;6.21;4.66;8.45;223.4;0.58;996.84;I kw. 
2018-01-18 06:00;100;7.42;5.40;9.28;211.9;0.85;996.64;I kw. 
2018-01-18 07:00;99;6.67;4.46;8.91;195.1;1.00;996.72;I kw. 
2018-01-18 08:00;99;7.46;4.41;9.64;196.9;1.20;996.82;I kw. 
2018-01-18 09:00;97;7.69;5.32;10.53;201.8;1.50;996.23;I kw. 
2018-01-18 10:00;96;7.47;4.98;10.71;199.5;1.72;995.83;I kw. 
2018-01-18 11:00;94;6.21;3.61;9.15;195.0;1.80;995.03;I kw. 
2018-01-18 12:00;93;5.38;2.96;6.98;166.3;1.90;993.71;I kw. 
2018-01-18 13:00;93;4.55;2.89;6.19;156.3;1.80;992.73;I kw. 
2018-01-18 14:00;92;6.16;4.13;8.00;152.2;1.80;991.75;I kw. 
2018-01-18 15:00;92;5.94;4.11;8.20;125.1;1.70;991.13;I kw. 
2018-01-18 16:00;92;5.62;4.06;7.57;108.9;1.68;990.15;I kw. 
2018-01-18 17:00;93;6.76;4.38;8.47;100.3;1.50;989.33;I kw. 
2018-01-18 18:00;93;7.45;5.32;9.53;106.1;1.50;988.65;I kw. 
2018-01-18 19:00;91;7.64;5.43;10.39;101.7;1.80;988.57;I kw. 
2018-01-18 20:00;95;8.98;6.71;11.46;89.9;1.68;988.76;I kw. 
2018-01-18 21:00;95;9.71;6.70;12.39;82.2;1.82;989.27;I kw. 
2018-01-18 22:00;97;10.16;7.06;13.84;77.9;1.80;989.91;I kw. 
2018-01-18 23:00;97;9.02;6.27;12.72;64.1;1.88;990.85;I kw. 
2018-01-19 00:00;94;8.24;5.31;11.49;49.5;2.30;991.85;I kw. 
2018-01-19 01:00;91;6.55;3.60;9.22;33.6;2.50;993.09;I kw. 
2018-01-19 02:00;91;6.01;3.61;7.81;22.5;2.72;994.13;I kw. 
2018-01-19 03:00;88;4.85;3.44;6.80;15.2;2.90;994.95;I kw. 
2018-01-19 04:00;88;5.59;3.83;7.29;356.6;3.00;995.82;I kw. 
2018-01-19 05:00;87;5.29;3.72;7.09;359.2;3.10;996.73;I kw. 
2018-01-19 06:00;86;5.09;3.84;6.85;356.2;3.20;997.65;I kw. 
2018-01-19 07:00;89;3.18;2.21;4.45;349.1;3.20;998.54;I kw. 
2018-01-19 08:00;97;3.65;2.24;6.44;25.6;1.48;999.54;I kw. 
2018-01-19 09:00;96;2.63;1.09;4.48;225.8;1.84;1000.62;I kw. 
2018-01-19 10:00;95;2.78;1.60;5.03;13.5;2.21;1001.56;I kw. 
2018-01-19 11:00;95;2.28;0.34;3.40;243.8;2.72;1002.06;I kw. 
2018-01-19 12:00;93;1.44;0.20;3.96;279.3;3.08;1002.45;I kw. 
2018-01-19 13:00;90;4.45;2.71;7.84;246.0;2.46;1002.75;I kw. 
2018-01-19 14:00;98;7.33;5.60;10.30;262.0;1.27;1003.31;I kw. 
2018-01-19 15:00;96;7.63;4.10;9.14;347.1;2.30;1004.28;I kw. 
2018-01-19 16:00;94;1.54;0.16;3.68;315.5;2.10;1004.94;I kw. 
2018-01-19 17:00;98;3.55;1.91;4.89;213.1;1.25;1005.31;I kw. 
2018-01-19 18:00;84;4.27;2.69;6.26;287.5;2.58;1005.64;I kw. 
2018-01-19 19:00;94;2.68;0.91;3.94;266.4;2.80;1005.99;I kw. 
2018-01-19 20:00;98;6.06;4.27;7.79;231.2;1.10;1006.55;I kw. 
2018-01-19 21:00;98;5.96;4.24;7.52;226.2;1.00;1006.86;I kw. 
2018-01-19 22:00;96;6.44;5.05;8.49;218.6;0.80;1007.14;I kw. 
2018-01-19 23:00;97;5.02;3.26;7.11;228.2;0.90;1007.35;I kw. 
2018-01-20 00:00;99;6.70;5.34;8.57;227.5;0.70;1007.25;I kw. 
2018-01-20 01:00;98;5.66;4.24;7.27;213.8;0.59;1007.21;I kw. 
2018-01-20 02:00;97;4.73;3.04;6.00;206.3;0.59;1007.48;I kw. 
2018-01-20 03:00;97;3.45;2.30;4.94;189.9;0.60;1007.31;I kw. 
2018-01-20 04:00;96;3.89;2.32;5.31;199.3;0.70;1007.09;I kw. 
2018-01-20 05:00;95;4.57;2.70;5.82;176.1;0.89;1007.00;I kw. 
2018-01-20 06:00;96;2.32;1.43;3.45;151.9;0.60;1007.03;I kw. 
2018-01-20 07:00;96;2.74;1.27;3.88;172.5;0.80;1006.91;I kw. 
2018-01-20 08:00;94;0.72;0.05;2.09;216.4;0.81;1007.15;I kw. 
2018-01-20 09:00;96;3.00;1.22;4.52;110.1;0.60;1007.36;I kw. 
2018-01-20 10:00;97;4.08;2.63;5.24;127.5;0.58;1007.43;I kw. 
2018-01-20 11:00;97;3.24;2.01;4.98;115.9;0.69;1007.20;I kw. 
2018-01-20 12:00;98;3.36;1.81;4.65;127.3;0.78;1006.58;I kw. 
2018-01-20 13:00;97;3.39;2.21;4.82;157.5;1.27;1006.21;I kw. 
2018-01-20 14:00;93;2.60;1.40;3.89;151.6;1.68;1006.01;I kw. 
2018-01-20 15:00;96;2.31;1.06;3.80;118.3;1.40;1006.13;I kw. 
2018-01-20 16:00;96;2.89;1.89;4.09;125.7;1.30;1005.85;I kw. 
2018-01-20 17:00;96;3.09;1.54;4.93;112.8;1.20;1005.99;I kw. 
2018-01-20 18:00;97;4.72;3.28;5.92;127.9;1.20;1005.91;I kw. 
2018-01-20 19:00;96;3.84;2.62;5.00;126.8;1.04;1005.94;I kw. 
2018-01-20 20:00;97;3.08;2.21;4.10;159.8;1.00;1006.10;I kw. 
2018-01-20 21:00;97;3.35;2.11;4.40;164.0;0.98;1006.09;I kw. 
2018-01-20 22:00;96;2.55;1.53;3.55;122.6;0.80;1006.11;I kw. 
2018-01-20 23:00;96;2.87;1.83;3.75;129.0;0.60;1006.30;I kw. 
2018-01-21 00:00;97;1.47;0.41;2.60;124.5;0.29;1006.84;I kw. 
2018-01-21 01:00;98;2.04;1.14;2.89;160.2;-0.30;1007.04;I kw. 
2018-01-21 02:00;98;1.46;0.75;2.74;137.2;-0.61;1007.37;I kw. 
2018-01-21 03:00;98;1.99;1.22;3.21;152.8;-0.60;1008.04;I kw. 
2018-01-21 04:00;97;1.69;0.84;2.89;138.4;-0.53;1008.63;I kw. 
2018-01-21 05:00;97;0.94;0.00;1.97;141.2;-0.50;1008.93;I kw. 
2018-01-21 06:00;98;0.54;0.00;1.79;143.8;-0.50;1009.39;I kw. 
2018-01-21 07:00;99;1.17;0.63;1.90;161.9;-1.10;1010.31;I kw. 
2018-01-21 08:00;100;1.11;0.48;2.16;161.9;-1.32;1011.19;I kw. 
2018-01-21 09:00;98;1.20;0.66;2.36;156.4;-0.48;1012.28;I kw. 
2018-01-21 10:00;90;1.50;0.61;2.39;248.8;1.08;1013.12;I kw. 
2018-01-21 11:00;92;1.81;0.90;2.96;233.5;1.18;1013.51;I kw. 
2018-01-21 12:00;96;0.43;0.00;1.18;251.3;1.37;1013.97;I kw. 
2018-01-21 13:00;90;1.19;0.00;2.39;218.6;1.79;1014.55;I kw. 
2018-01-21 14:00;97;2.77;1.83;3.93;172.7;-0.82;1015.20;I kw. 
2018-01-21 15:00;99;2.31;1.26;4.00;186.6;-0.55;1016.05;I kw. 
2018-01-21 16:00;100;2.53;1.30;3.37;177.8;-0.57;1016.56;I kw. 
2018-01-21 17:00;100;2.31;0.90;3.40;174.4;-0.90;1017.32;I kw. 
2018-01-21 18:00;100;3.11;1.76;4.58;180.2;-1.24;1017.45;I kw. 
2018-01-21 19:00;100;2.78;1.37;4.30;198.3;-1.20;1017.69;I kw. 
2018-01-21 20:00;100;3.84;2.52;5.37;176.0;-1.32;1017.78;I kw. 
2018-01-21 21:00;100;4.80;2.74;6.92;198.4;-1.36;1018.07;I kw. 
2018-01-21 22:00;100;3.02;1.90;4.61;182.8;-1.21;1017.90;I kw. 
2018-01-21 23:00;100;3.77;2.55;5.55;190.8;-1.30;1017.63;I kw. 
2018-01-22 00:00;99;4.22;2.51;5.38;177.6;-1.40;1017.85;I kw. 
2018-01-22 01:00;98;5.48;3.59;7.40;193.8;-1.31;1017.93;I kw. 
2018-01-22 02:00;96;6.23;4.23;8.75;196.8;-1.40;1017.69;I kw. 
2018-01-22 03:00;95;5.79;3.65;8.90;181.5;-1.30;1017.34;I kw. 
2018-01-22 04:00;94;5.47;3.58;7.43;196.0;-1.16;1017.30;I kw. 
2018-01-22 05:00;91;3.09;1.65;4.75;208.0;-1.18;1016.88;I kw. 
2018-01-22 06:00;94;6.15;4.20;7.43;167.2;-1.92;1016.75;I kw. 
2018-01-22 07:00;97;5.20;3.42;7.57;178.0;-2.50;1016.71;I kw. 
2018-01-22 08:00;92;3.09;2.00;4.66;185.3;-1.60;1017.12;I kw. 
2018-01-22 09:00;90;3.19;1.71;4.47;168.9;-1.42;1017.26;I kw. 
2018-01-22 10:00;86;4.18;2.61;5.92;180.0;-0.50;1017.17;I kw. 
2018-01-22 11:00;85;5.87;3.77;8.39;185.6;-0.50;1016.93;I kw. 
2018-01-22 12:00;83;5.04;2.99;7.32;180.1;-0.60;1016.45;I kw. 
2018-01-22 13:00;84;5.37;3.33;7.13;163.4;-1.30;1016.06;I kw. 
2018-01-22 14:00;85;4.42;2.10;6.48;166.1;-1.71;1016.13;I kw. 
2018-01-22 15:00;87;4.36;2.60;6.52;179.5;-2.71;1016.08;I kw. 
2018-01-22 16:00;89;3.41;2.00;4.95;167.8;-3.61;1016.25;I kw. 
2018-01-22 17:00;91;3.72;1.51;4.98;159.4;-4.20;1016.57;I kw. 
2018-01-22 18:00;91;4.58;2.82;5.94;158.4;-4.40;1016.94;I kw. 
2018-01-22 19:00;91;5.35;3.13;7.05;163.7;-4.50;1017.14;I kw. 
2018-01-22 20:00;91;5.72;3.50;7.53;162.0;-4.10;1017.76;I kw. 
2018-01-22 21:00;89;4.91;3.00;6.54;157.2;-3.90;1017.98;I kw. 
2018-01-22 22:00;88;2.91;1.20;4.36;159.5;-4.10;1018.45;I kw. 
2018-01-22 23:00;91;3.77;2.84;5.62;154.9;-4.00;1018.77;I kw. 
2018-01-23 00:00;92;4.54;2.76;6.20;141.6;-4.02;1019.33;I kw. 
2018-01-23 01:00;93;4.45;3.07;5.72;144.2;-4.10;1019.83;I kw. 
2018-01-23 02:00;93;4.27;2.90;5.97;157.9;-4.20;1020.27;I kw. 
2018-01-23 03:00;91;4.01;2.95;5.44;142.8;-3.90;1020.56;I kw. 
2018-01-23 04:00;91;6.97;5.61;8.22;166.2;-4.10;1020.89;I kw. 
2018-01-23 05:00;92;7.61;6.03;8.98;167.2;-4.42;1021.34;I kw. 
2018-01-23 06:00;92;6.64;5.02;8.19;163.7;-4.81;1021.96;I kw. 
2018-01-23 07:00;92;5.63;4.23;7.18;154.3;-5.05;1022.84;I kw. 
2018-01-23 08:00;;;;;;;;I kw. 
2018-01-23 09:00;87;5.49;3.94;6.87;185.5;-3.93;1023.87;I kw. 
2018-01-23 10:00;86;5.93;4.02;7.87;167.7;-3.78;1025.12;I kw. 
2018-01-23 11:00;86;5.21;2.70;6.53;169.1;-3.96;1027.36;I kw. 
2018-01-23 12:00;89;4.88;2.25;6.80;176.9;-3.90;1024.49;I kw. 
2018-01-23 13:00;87;6.21;3.96;10.08;186.8;-3.13;1024.35;I kw. 
2018-01-23 14:00;88;5.56;3.22;8.38;179.6;-2.91;1023.66;I kw. 
2018-01-23 15:00;90;4.11;2.10;6.45;179.8;-3.03;1023.56;I kw. 
2018-01-23 16:00;91;8.21;5.02;10.90;174.6;-3.00;1023.32;I kw. 
2018-01-23 17:00;92;4.65;3.01;6.87;190.2;-3.31;1023.95;I kw. 
2018-01-23 18:00;92;5.65;3.78;9.04;185.9;-3.12;1023.19;I kw. 
2018-01-23 19:00;92;7.46;4.71;10.13;176.4;-2.90;1022.40;I kw. 
2018-01-23 20:00;91;6.98;4.94;9.89;181.8;-2.61;1021.78;I kw. 
2018-01-23 21:00;89;7.15;4.68;10.20;176.2;-2.53;1021.38;I kw. 
2018-01-23 22:00;89;7.76;5.14;10.80;174.3;-1.87;1020.57;I kw. 
2018-01-23 23:00;87;8.25;5.19;12.10;175.9;-0.86;1019.52;I kw. 
2018-01-24 00:00;87;8.59;6.02;12.60;186.2;-0.20;1018.36;I kw. 
2018-01-24 01:00;89;8.20;5.36;12.09;178.4;0.39;1017.38;I kw. 
2018-01-24 02:00;91;8.29;5.55;12.80;176.4;1.30;1016.33;I kw. 
2018-01-24 03:00;92;8.66;4.91;11.80;194.6;1.89;1015.35;I kw. 
2018-01-24 04:00;93;9.63;6.48;15.37;193.9;2.09;1014.35;I kw. 
2018-01-24 05:00;92;9.77;6.65;13.84;195.2;2.52;1013.02;I kw. 
2018-01-24 06:00;97;10.55;7.13;14.77;197.1;2.82;1012.84;I kw. 
2018-01-24 07:00;98;10.75;7.52;13.77;212.3;3.38;1013.13;I kw. 
2018-01-24 08:00;98;9.05;6.73;12.91;211.8;3.70;1013.59;I kw. 
2018-01-24 09:00;99;8.58;6.16;11.10;208.3;4.00;1014.01;I kw. 
2018-01-24 10:00;99;9.59;6.57;12.05;214.8;4.50;1014.30;I kw. 
2018-01-24 11:00;98;9.36;6.79;11.99;209.6;4.95;1014.31;I kw. 
2018-01-24 12:00;99;8.87;6.66;11.36;215.5;4.78;1014.40;I kw. 
2018-01-24 13:00;100;7.95;5.33;10.25;205.7;5.10;1014.06;I kw. 
2018-01-24 14:00;100;8.02;5.97;10.53;201.1;5.44;1013.51;I kw. 
2018-01-24 15:00;99;7.41;4.82;10.55;190.2;5.40;1012.90;I kw. 
2018-01-24 16:00;98;8.24;5.41;11.67;194.1;5.88;1012.31;I kw. 
2018-01-24 17:00;97;9.71;6.14;13.42;200.7;6.46;1012.29;I kw. 
2018-01-24 18:00;96;8.62;5.49;12.01;193.0;6.40;1011.85;I kw. 
2018-01-24 19:00;96;9.20;5.56;12.85;193.5;6.40;1011.48;I kw. 
2018-01-24 20:00;95;10.20;6.46;14.12;194.7;6.80;1010.29;I kw. 
2018-01-24 21:00;93;10.78;6.83;15.38;195.5;7.35;1009.49;I kw. 
2018-01-24 22:00;92;10.10;6.76;14.66;192.5;7.60;1008.71;I kw. 
2018-01-24 23:00;92;9.80;6.40;14.09;195.6;7.30;1008.58;I kw. 
2018-01-25 00:00;93;8.86;5.74;13.18;194.4;7.10;1007.97;I kw. 
2018-01-25 01:00;92;9.39;6.21;12.61;197.5;7.19;1007.46;I kw. 
2018-01-25 02:00;91;11.19;8.01;19.07;202.6;8.07;1007.18;I kw. 
2018-01-25 03:00;91;10.55;7.66;16.09;206.2;7.50;1007.14;I kw. 
2018-01-25 04:00;90;9.09;6.92;13.59;209.0;7.30;1007.24;I kw. 
2018-01-25 05:00;89;10.45;7.44;13.79;212.4;7.58;1007.53;I kw. 
2018-01-25 06:00;90;8.89;6.76;11.80;223.0;6.90;1008.01;I kw. 
2018-01-25 07:00;91;8.00;6.42;10.40;229.1;6.67;1008.86;I kw. 
2018-01-25 08:00;96;8.29;6.68;10.75;220.2;6.40;1009.51;I kw. 
2018-01-25 09:00;100;7.38;4.83;9.81;248.6;5.90;1010.58;I kw. 
2018-01-25 10:00;100;7.11;4.42;10.18;262.7;4.76;1011.43;I kw. 
2018-01-25 11:00;100;5.84;3.80;7.76;245.9;5.10;1011.71;I kw. 
2018-01-25 12:00;100;7.01;5.17;8.57;233.6;5.20;1011.92;I kw. 
2018-01-25 13:00;100;6.57;4.39;8.21;236.3;5.58;1012.38;I kw. 
2018-01-25 14:00;100;6.14;3.51;7.91;239.7;5.10;1012.80;I kw. 
2018-01-25 15:00;98;3.52;2.52;5.44;220.1;5.30;1013.31;I kw. 
2018-01-25 16:00;98;4.95;2.97;6.00;222.7;5.47;1013.87;I kw. 
2018-01-25 17:00;96;2.55;1.03;4.22;205.6;6.09;1014.13;I kw. 
2018-01-25 18:00;96;2.52;1.09;4.48;176.4;5.86;1014.38;I kw. 
2018-01-25 19:00;98;2.44;1.37;3.96;184.3;5.70;1014.72;I kw. 
2018-01-25 20:00;99;2.61;1.42;4.37;178.1;5.20;1014.78;I kw. 
2018-01-25 21:00;100;2.20;1.09;3.56;168.3;4.90;1015.01;I kw. 
2018-01-25 22:00;100;2.72;1.12;3.86;160.6;4.60;1015.09;I kw. 
2018-01-25 23:00;100;3.42;1.91;4.41;167.4;4.60;1015.17;I kw. 
2018-01-26 00:00;100;2.29;1.41;4.04;163.4;5.00;1015.06;I kw. 
2018-01-26 01:00;100;2.05;0.96;3.38;162.1;4.80;1015.06;I kw. 
2018-01-26 02:00;100;1.69;0.82;2.88;156.0;4.80;1014.94;I kw. 
2018-01-26 03:00;100;1.09;0.08;2.27;159.8;4.57;1014.91;I kw. 
2018-01-26 04:00;100;2.10;1.21;2.98;143.1;4.40;1015.34;I kw. 
2018-01-26 05:00;100;2.10;1.21;3.09;154.0;4.10;1015.39;I kw. 
2018-01-26 06:00;100;3.29;1.66;4.23;252.3;3.98;1015.68;I kw. 
2018-01-26 07:00;100;1.84;0.58;2.46;211.7;4.06;1016.05;I kw. 
2018-01-26 08:00;100;1.32;0.55;2.59;219.0;4.01;1016.18;I kw. 
2018-01-26 09:00;100;1.14;0.17;2.28;125.2;4.10;1016.60;I kw. 
2018-01-26 10:00;100;0.43;0.00;1.35;308.1;4.08;1017.22;I kw. 
2018-01-26 11:00;100;0.61;0.00;1.55;118.0;4.36;1017.38;I kw. 
2018-01-26 12:00;100;0.63;0.05;1.74;56.3;4.04;1017.66;I kw. 
2018-01-26 13:00;100;0.70;0.40;2.09;134.7;3.65;1017.62;I kw. 
2018-01-26 14:00;100;1.03;0.45;1.87;94.3;4.58;1018.09;I kw. 
2018-01-26 15:00;100;1.23;0.73;2.27;127.3;4.27;1018.65;I kw. 
2018-01-26 16:00;100;1.53;0.62;2.09;169.3;4.80;1019.14;I kw. 
2018-01-26 17:00;100;1.78;1.15;2.80;165.8;3.98;1019.51;I kw. 
2018-01-26 18:00;100;0.74;0.01;1.40;247.0;4.04;1020.06;I kw. 
2018-01-26 19:00;100;2.16;1.23;2.60;224.3;4.00;1020.52;I kw. 
2018-01-26 20:00;100;2.23;1.56;2.98;250.3;4.10;1021.14;I kw. 
2018-01-26 21:00;100;2.58;2.03;3.01;203.9;4.45;1021.23;I kw. 
2018-01-26 22:00;100;1.51;1.11;2.46;219.1;4.08;1021.82;I kw. 
2018-01-26 23:00;100;3.51;2.80;4.05;234.3;3.68;1022.39;I kw. 
2018-01-27 00:00;100;3.36;2.62;3.80;241.5;3.80;1022.82;I kw. 
2018-01-27 01:00;100;3.58;2.74;4.28;241.7;3.50;1023.10;I kw. 
2018-01-27 02:00;100;5.49;4.01;6.56;258.7;3.10;1023.24;I kw. 
2018-01-27 03:00;100;4.92;4.05;5.86;244.9;3.00;1023.94;I kw. 
2018-01-27 04:00;100;5.22;4.27;6.77;259.0;3.19;1024.72;I kw. 
2018-01-27 05:00;100;4.34;3.61;5.20;250.4;3.00;1025.23;I kw. 
2018-01-27 06:00;100;5.46;3.97;6.28;253.4;2.98;1025.62;I kw. 
2018-01-27 07:00;100;6.95;5.43;8.16;225.8;2.90;1025.92;I kw. 
2018-01-27 08:00;100;6.49;5.20;8.04;231.6;3.20;1026.74;I kw. 
2018-01-27 09:00;98;6.41;5.10;7.70;238.7;3.47;1027.15;I kw. 
